Name,Description,Programming languages,Forks count,Stars count,Commits count,Pull requests count,Contributors count,Releases counts,Url
EyuCoder chatgpt-pro,ChatGPT-Pro is an advanced application that combines the power of ChatGPT and DALL.E.,"['JavaScript', 'CSS', 'HTML']",229,490,164,1,3,0,https://github.com/EyuCoder/chatgpt-pro
IBM clai,Command Line Artificial Intelligence or CLAI is an open-sourced project from IBM Research aimed to bring the power of AI to the command line interface.,"['Python', 'Shell', 'Dockerfile', 'Other']",75,489,533,8,17,0,https://github.com/IBM/clai
olliw42 mLRS,2.4 GHz & 915/868 MHz & 433 MHz/70 cm LoRa based telemetry and radio link for remote controlled vehicles,"['C', 'C++', 'Assembly', 'Linker Script', 'Lua', 'Python']",117,487,2022,10,16,8,https://github.com/olliw42/mLRS
SerCeMan fontogen,"Hey, Computer, Make Me a Font","['Python', 'Shell']",28,485,9,0,2,0,https://github.com/SerCeMan/fontogen
php-opencv php-opencv-examples,Tutorial for computer vision and machine learning in PHP 7/8 by opencv (installation + examples + documentation),"['PHP', 'Dockerfile']",94,485,105,0,2,0,https://github.com/php-opencv/php-opencv-examples
apple ml-facelit,Official repository of FaceLit: Neural 3D Relightable Faces (CVPR 2023),"['Python', 'Cuda', 'C++', 'Shell']",41,483,5,0,0,0,https://github.com/apple/ml-facelit
amanchadha coursera-machine-learning-engineering-for-prod-mlops-specialization,Programming assignments and quizzes from all courses within the Machine Learning Engineering for Production (MLOps) specialization offered by deeplearning.ai,['Jupyter Notebook'],311,482,64,1,4,0,https://github.com/amanchadha/coursera-machine-learning-engineering-for-prod-mlops-specialization
terrytangyuan distributed-ml-patterns,Distributed Machine Learning Patterns from Manning Publications by Yuan Tang https://bit.ly/2RKv8Zo,"['Python', 'Dockerfile']",46,482,98,0,0,2,https://github.com/terrytangyuan/distributed-ml-patterns
chsiang426 ML-2021-notes,臺灣大學 (NTU) 李宏毅教授「機器學習 (Machine Learning) 2021 Spring 」課程筆記,[],46,482,37,0,0,0,https://github.com/chsiang426/ML-2021-notes
udacity sagemaker-deployment,Code and associated files for the deploying ML models within AWS SageMaker,"['Jupyter Notebook', 'Python', 'HTML']",686,478,44,11,8,0,https://github.com/udacity/sagemaker-deployment
GoogleCloudPlatform ai-platform-samples,"Official Repo for Google Cloud AI Platform. Find samples for Vertex AI, Google Cloud's new unified ML platform at: https://github.com/GoogleCloudPlatform/vertex-ai-samples","['Jupyter Notebook', 'Other']",231,478,681,0,57,0,https://github.com/GoogleCloudPlatform/ai-platform-samples
Arm-Examples ML-examples,Arm Machine Learning tutorials and examples,"['Jupyter Notebook', 'Python', 'C++', 'CMake', 'Shell']",208,477,236,7,27,28,https://github.com/Arm-Examples/ML-examples
fuzzylabs awesome-open-mlops,The Fuzzy Labs guide to the universe of open source MLOps,[],51,474,45,4,17,0,https://github.com/fuzzylabs/awesome-open-mlops
Carl-McBride-Ellis Compendium-of-free-ML-reading-resources,Compendium of free ML reading resources,[],112,471,169,0,0,0,https://github.com/Carl-McBride-Ellis/Compendium-of-free-ML-reading-resources
isaacmg healthcare_ml,A curated list of ML|NLP resources for healthcare.,[],126,471,114,0,6,0,https://github.com/isaacmg/healthcare_ml
kleveross ormb,Docker for Your ML/DL Models Based on OCI Artifacts,"['Go', 'Python', 'Makefile', 'Other']",63,471,119,7,16,14,https://github.com/kleveross/ormb
byungsoo-oh ml-systems-papers,Curated collection of papers in machine learning systems,[],33,471,44,0,2,0,https://github.com/byungsoo-oh/ml-systems-papers
jankrepl mltype,Command line tool for improving typing skills (programmers friendly),"['Python', 'Dockerfile']",30,470,59,0,4,0,https://github.com/jankrepl/mltype
loglabs mltrace,Coarse-grained lineage and tracing for machine learning pipelines.,"['Python', 'JavaScript', 'HTML', 'CSS', 'Dockerfile', 'Mako', 'Shell']",28,470,775,1,8,0,https://github.com/loglabs/mltrace
Niketkumardheeryan ML-CaPsule,"ML-capsule is a Project for beginners and experienced data science Enthusiasts who don't have a mentor or guidance and wish to learn Machine learning. Using our repo they can learn ML, DL, and many related technologies with different real-world projects and become Interview ready.","['Jupyter Notebook', 'Python', 'HTML', 'PureBasic', 'JavaScript', 'CSS']",357,469,1472,16,150,0,https://github.com/Niketkumardheeryan/ML-CaPsule
chekoduadarsh BlocklyML,BlocklyML is a simple visual programming Tool for python and ML. 🧩 🖥️,"['JavaScript', 'HTML', 'Python', 'Shell', 'CSS', 'Dockerfile']",47,469,289,0,3,1,https://github.com/chekoduadarsh/BlocklyML
spotify featran,A Scala feature transformation library for data science and machine learning,"['Scala', 'Java', 'Other']",68,469,798,1,22,39,https://github.com/spotify/featran
D7EAD liboai,A C++17 library to access the entire OpenAI API.,"['C++', 'CMake', 'Nix']",84,469,433,1,13,4,https://github.com/D7EAD/liboai
tunguz ML_Resources,GitHub Repo with various ML/AI/DS resources that I find useful,[],37,465,113,1,3,0,https://github.com/tunguz/ML_Resources
cloudxlab ml,Machine Learning Projects and Learning Content,['Jupyter Notebook'],452,464,410,8,8,0,https://github.com/cloudxlab/ml
codam-coding-college MLX42,"Codam's own fixed, functioning and open source alternative of the miniLibX. MLX42 is a simple cross-platform graphics library running on GLFW and OpenGL.","['C', 'C++', 'Python', 'CMake', 'JavaScript', 'HTML', 'Other']",72,464,686,1,31,15,https://github.com/codam-coding-college/MLX42
kochlisGit ProphitBet-Soccer-Bets-Predictor,"ProphitBet is a Machine Learning Soccer Bet prediction application. It analyzes the form of teams, computes match statistics and predicts the outcomes of a match using Advanced Machine Learning (ML) methods. The supported algorithms in this application are Neural Networks, Random Forests & Ensembl Models.","['Python', 'Other']",151,464,289,2,2,0,https://github.com/kochlisGit/ProphitBet-Soccer-Bets-Predictor
imxieyi waifu2x-mac,"Waifu2x-ios port to macOS, still in Core ML and Metal","['Swift', 'Shell', 'Metal', 'Objective-C']",44,463,48,0,4,0,https://github.com/imxieyi/waifu2x-mac
xorq-labs xorq,a compute manifest and tools for ML,"['Python', 'Nix', 'Other']",22,462,1093,21,14,24,https://github.com/xorq-labs/xorq
HariSekhon SQL-scripts,"100+ SQL Scripts - PostgreSQL, MySQL, Oracle, Google BigQuery, MariaDB, AWS Athena. DBA, Analytics, DevOps, performance engineering. Google BigQuery ML machine learning classification.","['Shell', 'Makefile', 'Ruby']",135,462,1123,0,0,0,https://github.com/HariSekhon/SQL-scripts
kyegomez MultiModalMamba,"A novel implementation of fusing ViT with Mamba into a fast, agile, and high performance Multi-Modal Model. Powered by Zeta, the simplest AI framework ever.","['Python', 'Shell']",25,462,46,5,2,0,https://github.com/kyegomez/MultiModalMamba
vanderschaarlab mlforhealthlabpub,Machine Learning and Artificial Intelligence for Medicine.,"['Python', 'Jupyter Notebook', 'CSS', 'MATLAB', 'R', 'Shell', 'Other']",185,460,60,2,3,0,https://github.com/vanderschaarlab/mlforhealthlabpub
kyegomez Gemini,"The open source implementation of Gemini, the model that will ""eclipse ChatGPT"" by Google",['Python'],60,459,149,6,2,0,https://github.com/kyegomez/Gemini
riccardomusmeci mlx-llm,Large Language Models (LLMs) applications and tools running on Apple Silicon in real-time with Apple MLX.,"['Python', 'Makefile']",28,458,198,0,3,0,https://github.com/riccardomusmeci/mlx-llm
pratikratadiya awesome-ml-internships,List of companies offering Machine learning and Data Science internships,[],39,457,8,0,2,0,https://github.com/pratikratadiya/awesome-ml-internships
encord-team encord-active,"The toolkit to test, validate, and evaluate your models and surface, curate, and prioritize the most valuable data for labeling.","['Python', 'TypeScript', 'Dockerfile', 'CSS', 'JavaScript', 'Mako']",29,456,656,5,17,74,https://github.com/encord-team/encord-active
JsonChao ML-Roadmap,🤖 Roadmap to becoming a Machine Learning developer in 2020,[],96,455,18,0,0,0,https://github.com/JsonChao/ML-Roadmap
meta-pytorch torchft,"Fault tolerance for PyTorch (HSDP, LocalSGD, DiLoCo, Streaming DiLoCo)","['Python', 'Rust', 'Other']",52,455,306,23,26,0,https://github.com/meta-pytorch/torchft
molon MLTransition,"iOS7+, pop ViewController with pan gesture from middle or edge of screen.","['Objective-C', 'Ruby']",84,451,62,0,2,5,https://github.com/molon/MLTransition
ml-explore mlx-data,Efficient framework-agnostic data loading,"['C++', 'Python', 'CMake', 'Shell']",51,450,86,2,19,0,https://github.com/ml-explore/mlx-data
jacbz Lofi,ML-supported lo-fi music generator,"['TypeScript', 'Python', 'SCSS', 'HTML', 'Other']",112,449,163,1,6,0,https://github.com/jacbz/Lofi
e-tornike best-of-ml-rust,🏆 A ranked list of awesome machine learning Rust libraries.,[],25,447,211,83,3,31,https://github.com/e-tornike/best-of-ml-rust
CycloneDX specification,"OWASP CycloneDX is a full-stack Bill of Materials (BOM) standard that provides advanced supply chain capabilities for cyber risk reduction. SBOM, SaaSBOM, HBOM, AI/ML-BOM, CBOM, OBOM, MBOM, VDR, and VEX","['XSLT', 'Java', 'HTML', 'Shell', 'JavaScript', 'CSS', 'Other']",78,447,1408,20,30,9,https://github.com/CycloneDX/specification
aporia-ai mlplatform-workshop,"🍫 Example code for a basic ML Platform based on Pulumi, FastAPI, DVC, MLFlow and more","['TypeScript', 'Python', 'Makefile', 'Dockerfile']",70,444,19,0,0,0,https://github.com/aporia-ai/mlplatform-workshop
RayFernando1337 MLX-Auto-Subtitled-Video-Generator,Generate accurate transcripts using Apple's MLX framework,['Python'],42,444,83,1,6,0,https://github.com/RayFernando1337/MLX-Auto-Subtitled-Video-Generator
caicloud mlsys-ladder,"Learning Machine Learning, The Chinese Taoist Way",[],62,443,9,0,3,0,https://github.com/caicloud/mlsys-ladder
awslabs graphstorm,Enterprise graph machine learning framework for billion-scale graphs for ML scientists and data scientists.,"['Python', 'Shell']",69,442,806,14,25,13,https://github.com/awslabs/graphstorm
KevinMusgrave powerful-benchmarker,A library for ML benchmarking. It's powerful.,"['Jupyter Notebook', 'Python', 'Shell']",43,439,895,1,0,0,https://github.com/KevinMusgrave/powerful-benchmarker
princeton-nlp WebShop,[NeurIPS 2022] 🛒WebShop: Towards Scalable Real-World Web Interaction with Grounded Language Agents,"['Python', 'HTML', 'Shell', 'CSS']",87,439,26,1,6,0,https://github.com/princeton-nlp/WebShop
basalt-org basalt,A Machine Learning framework from scratch in Pure Mojo 🔥,"['Mojo', 'Python']",29,439,711,5,7,1,https://github.com/basalt-org/basalt
agencyenterprise PromptInject,PromptInject is a framework that assembles prompts in a modular fashion to provide a quantitative analysis of the robustness of LLMs to adversarial prompt attacks. 🏆 Best Paper Awards @ NeurIPS ML Safety Workshop 2022,"['Python', 'Jupyter Notebook']",42,438,2,0,0,0,https://github.com/agencyenterprise/PromptInject
mvirgo MLND-Capstone,Lane Detection with Deep Learning - My Capstone project for Udacity's ML Nanodegree,['Python'],179,436,89,0,2,0,https://github.com/mvirgo/MLND-Capstone
everpeace ml-class-assignments,Programming Exercises on http://ml-class.org,['MATLAB'],377,435,39,2,3,0,https://github.com/everpeace/ml-class-assignments
mlcommons tiny,MLPerf® Tiny is an ML benchmark suite for extremely low-power systems such as microcontrollers,"['C', 'C++', 'Jupyter Notebook', 'Python', 'CSS', 'Assembly', 'Other']",108,435,248,9,20,0,https://github.com/mlcommons/tiny
Demfier multimodal-speech-emotion-recognition,Lightweight and Interpretable ML Model for Speech Emotion Recognition and Ambiguity Resolution (trained on IEMOCAP dataset),"['Jupyter Notebook', 'Python']",90,435,66,2,2,0,https://github.com/Demfier/multimodal-speech-emotion-recognition
Anfany Machine-Learning-for-Beginner-by-Python3,为机器学习的入门者提供多种基于实例的sklearn、TensorFlow以及自编函数(AnFany)的ML算法程序。,['Python'],249,435,1777,1,0,0,https://github.com/Anfany/Machine-Learning-for-Beginner-by-Python3
bodywork-ml bodywork-core,ML pipeline orchestration and model deployments on Kubernetes.,"['Python', 'Other']",22,434,946,0,2,0,https://github.com/bodywork-ml/bodywork-core
pikatchu LinearML,Functional language for parallel programming,"['OCaml', 'C', 'Other']",38,433,237,2,5,0,https://github.com/pikatchu/LinearML
ezelikman parsel,Code for Parsel 🐍 - generate complex programs with language models,"['Python', 'Jupyter Notebook', 'Scheme', 'Lean']",37,433,14,1,0,0,https://github.com/ezelikman/parsel
lucidrains g-mlp-pytorch,"Implementation of gMLP, an all-MLP replacement for Transformers, in Pytorch",['Python'],58,429,32,0,0,22,https://github.com/lucidrains/g-mlp-pytorch
tensorflow tflite-support,TFLite Support is a toolkit that helps users to develop ML and deploy TFLite models onto mobile / ioT devices.,"['C++', 'Java', 'Python', 'Starlark', 'Objective-C', 'C', 'Other']",141,429,2227,16,61,11,https://github.com/tensorflow/tflite-support
fatosmorina machine-learning-exams,"This repository contains links to machine learning exams, homework assignments, and exercises that can help you test your understanding.",[],84,428,6,1,3,0,https://github.com/fatosmorina/machine-learning-exams
fmind cookiecutter-mlops-package,Start building and deploying Python packages and Docker images for MLOps tasks.,"['Just', 'Python', 'Dockerfile']",57,427,7,0,0,3,https://github.com/fmind/cookiecutter-mlops-package
preternatural-explore mlx-swift-chat,A multi-platform SwiftUI frontend for running local LLMs with Apple's MLX framework.,['Swift'],29,427,17,1,5,0,https://github.com/preternatural-explore/mlx-swift-chat
minoki LunarML,The Standard ML compiler that produces Lua/JavaScript,"['Standard ML', 'Lua', 'JavaScript', 'Haskell', 'Makefile', 'Dockerfile']",12,427,1168,1,3,4,https://github.com/minoki/LunarML
AndreWeiner ml-cfd-lecture,Lecture material for machine learning applied to computational fluid mechanics,"['Jupyter Notebook', 'Other']",137,426,79,0,2,0,https://github.com/AndreWeiner/ml-cfd-lecture
VivekPanyam carton,Run any ML model from any programming language.,"['Rust', 'Python', 'C++', 'JavaScript', 'C', 'Dockerfile']",11,425,175,6,2,0,https://github.com/VivekPanyam/carton
Autodesk XLB,XLB: Accelerated Lattice Boltzmann (XLB) for Physics-based ML,['Python'],65,423,359,2,9,2,https://github.com/Autodesk/XLB
georgestein ml-in-cosmology,A comprehensive list of published machine learning applications to cosmology,[],50,423,105,0,4,1,https://github.com/georgestein/ml-in-cosmology
the-palindrome mlfz,An educational machine learning library.,['Python'],25,422,17,0,2,6,https://github.com/the-palindrome/mlfz
ashishpatel26 ResourceBank_CV_NLP_MLOPS_2022,"This repository offers a goldmine of materials for students of computer vision, natural language processing, and machine learning operations.",['Jupyter Notebook'],92,422,41,1,2,0,https://github.com/ashishpatel26/ResourceBank_CV_NLP_MLOPS_2022
noahgift Python-MLOps-Cookbook,"This is an example of a Containerized Flask Application that can deploy to many target environments including: AWS, GCP and Azure.","['Jupyter Notebook', 'Python', 'Shell', 'Other']",329,420,102,1,4,0,https://github.com/noahgift/Python-MLOps-Cookbook
katanaml katana-skipper,Simple and flexible ML workflow engine,"['Python', 'PureBasic', 'JavaScript', 'Shell', 'Dockerfile']",80,420,435,0,3,2,https://github.com/katanaml/katana-skipper
LiuChuang0059 100days-ML-code,100天机器学习 （翻译+ 实操）,"['Jupyter Notebook', 'Python']",118,419,61,0,0,0,https://github.com/LiuChuang0059/100days-ML-code
